# Values shown are for the Exit End of each Element:
# Index  name      key                      s       l           b          b1        beta       alpha        beta       alpha
#                                                             max    gradient           a           a           b           b
    452  DU6H      Drift              116.715   0.084         ---         ---  2.2125E+01  1.0897E+00  1.8011E+01 -8.4514E-01
    453  VVHXU33   Marker             116.715   0.000         ---         ---  2.2125E+01  1.0897E+00  1.8011E+01 -8.4514E-01
    454  DU7H      Drift              116.804   0.089         ---         ---  2.1932E+01  1.0809E+00  1.8162E+01 -8.5360E-01
    455  DU1H      Drift              116.845   0.041         ---         ---  2.1843E+01  1.0769E+00  1.8232E+01 -8.5750E-01
    456  DU2H      Drift              116.845   0.000         ---         ---  2.1843E+01  1.0769E+00  1.8232E+01 -8.5750E-01
    457  DTHXU     Drift              116.854   0.009         ---         ---  2.1824E+01  1.0760E+00  1.8248E+01 -8.5836E-01
    458  UMAHX34   Wiggler            120.208   3.354  8.2383E-01         ---  1.5653E+01  7.6170E-01  2.5076E+01 -1.1776E+00
    459  DTHXU     Drift              120.217   0.009         ---         ---  1.5639E+01  7.6079E-01  2.5097E+01 -1.1784E+00
    460  DU3H      Drift              120.268   0.051         ---         ---  1.5561E+01  7.5564E-01  2.5218E+01 -1.1833E+00
    461  BLMH34    Instrument         120.268   0.000         ---         ---  1.5561E+01  7.5564E-01  2.5218E+01 -1.1833E+00
    462  DU3H      Drift              120.319   0.051         ---         ---  1.5485E+01  7.5049E-01  2.5339E+01 -1.1882E+00
    463  QHX34     Quadrupole         120.403   0.084         ---  3.5714E+01  1.5482E+01 -7.1980E-01  2.5337E+01  1.2089E+00
    464  DU4H      Drift              120.466   0.063         ---         ---  1.5573E+01 -7.2598E-01  2.5185E+01  1.2028E+00
    465  RFBHX34   Instrument         120.516   0.050         ---         ---  1.5646E+01 -7.3088E-01  2.5065E+01  1.1979E+00
    466  DU5H      Drift              120.594   0.078         ---         ---  1.5760E+01 -7.3851E-01  2.4879E+01  1.1904E+00
    467  PSHXH     Taylor             120.619   0.025         ---         ---  1.5797E+01 -7.4093E-01  2.4820E+01  1.1880E+00
    468  MPHH      Marker             120.619   0.000         ---         ---  1.5797E+01 -7.4093E-01  2.4820E+01  1.1880E+00
    469  PSHXH     Taylor             120.643   0.025         ---         ---  1.5834E+01 -7.4336E-01  2.4762E+01  1.1857E+00
    470  DU6H      Drift              120.728   0.084         ---         ---  1.5960E+01 -7.5165E-01  2.4562E+01  1.1775E+00
    471  VVHXU34   Marker             120.728   0.000         ---         ---  1.5960E+01 -7.5165E-01  2.4562E+01  1.1775E+00
    472  DU7H      Drift              120.817   0.089         ---         ---  1.6094E+01 -7.6037E-01  2.4353E+01  1.1688E+00
    473  DU1H      Drift              120.858   0.041         ---         ---  1.6157E+01 -7.6438E-01  2.4258E+01  1.1648E+00
    474  DU2H      Drift              120.858   0.000         ---         ---  1.6157E+01 -7.6438E-01  2.4258E+01  1.1648E+00
    475  DTHXU     Drift              120.867   0.009         ---         ---  1.6171E+01 -7.6527E-01  2.4237E+01  1.1640E+00
    476  UMAHX35   Wiggler            124.221   3.354  8.2383E-01         ---  2.2331E+01 -1.0692E+00  1.7522E+01  8.3810E-01
    477  DTHXU     Drift              124.230   0.009         ---         ---  2.2351E+01 -1.0701E+00  1.7507E+01  8.3722E-01
    478  DU3H      Drift              124.281   0.051         ---         ---  2.2460E+01 -1.0750E+00  1.7422E+01  8.3227E-01
    479  BLMH35    Instrument         124.281   0.000         ---         ---  2.2460E+01 -1.0750E+00  1.7422E+01  8.3227E-01
    480  DU3H      Drift              124.332   0.051         ---         ---  2.2570E+01 -1.0799E+00  1.7337E+01  8.2731E-01
    481  QHX35     Quadrupole         124.416   0.084         --- -3.5714E+01  2.2572E+01  1.0547E+00  1.7336E+01 -8.1773E-01
    482  DU4H      Drift              124.479   0.063         ---         ---  2.2440E+01  1.0488E+00  1.7440E+01 -8.2379E-01
    483  RFBHX35   Instrument         124.529   0.050         ---         ---  2.2335E+01  1.0441E+00  1.7522E+01 -8.2860E-01
    484  DU5H      Drift              124.606   0.078         ---         ---  2.2173E+01  1.0368E+00  1.7652E+01 -8.3609E-01
    485  PSHXH     Taylor             124.631   0.025         ---         ---  2.2122E+01  1.0345E+00  1.7693E+01 -8.3842E-01
    486  MPHH      Marker             124.631   0.000         ---         ---  2.2122E+01  1.0345E+00  1.7693E+01 -8.3842E-01
    487  PSHXH     Taylor             124.656   0.025         ---         ---  2.2071E+01  1.0322E+00  1.7735E+01 -8.4076E-01
    488  DU6H      Drift              124.740   0.084         ---         ---  2.1897E+01  1.0243E+00  1.7877E+01 -8.4889E-01
    489  VVHXU35   Marker             124.740   0.000         ---         ---  2.1897E+01  1.0243E+00  1.7877E+01 -8.4889E-01
    490  DU7H      Drift              124.829   0.089         ---         ---  2.1716E+01  1.0159E+00  1.8029E+01 -8.5745E-01
    491  DU1H      Drift              124.870   0.041         ---         ---  2.1632E+01  1.0121E+00  1.8100E+01 -8.6140E-01
    492  DU2H      Drift              124.870   0.000         ---         ---  2.1632E+01  1.0121E+00  1.8100E+01 -8.6140E-01
    493  DTHXU     Drift              124.879   0.009         ---         ---  2.1614E+01  1.0113E+00  1.8115E+01 -8.6226E-01
    494  UMAHX36   Wiggler            128.233   3.354  8.2383E-01         ---  1.5817E+01  7.1495E-01  2.4982E+01 -1.1851E+00
    495  DTHXU     Drift              128.242   0.009         ---         ---  1.5804E+01  7.1409E-01  2.5003E+01 -1.1859E+00
    496  DU3H      Drift              128.293   0.051         ---         ---  1.5732E+01  7.0921E-01  2.5124E+01 -1.1908E+00
    497  BLMH36    Instrument         128.293   0.000         ---         ---  1.5732E+01  7.0921E-01  2.5124E+01 -1.1908E+00
    498  DU3H      Drift              128.344   0.051         ---         ---  1.5660E+01  7.0434E-01  2.5246E+01 -1.1958E+00
    499  QHX36     Quadrupole         128.428   0.084         ---  3.5714E+01  1.5666E+01 -7.8288E-01  2.5246E+01  1.1926E+00
    500  DU4H      Drift              128.491   0.063         ---         ---  1.5765E+01 -7.8937E-01  2.5097E+01  1.1866E+00
    501  RFBHX36   Instrument         128.541   0.050         ---         ---  1.5844E+01 -7.9451E-01  2.4978E+01  1.1818E+00
    502  DU5H      Drift              128.619   0.078         ---         ---  1.5969E+01 -8.0252E-01  2.4795E+01  1.1743E+00
    503  PSHXH     Taylor             128.644   0.025         ---         ---  1.6008E+01 -8.0507E-01  2.4737E+01  1.1720E+00
    504  MPHH      Marker             128.644   0.000         ---         ---  1.6008E+01 -8.0507E-01  2.4737E+01  1.1720E+00
    505  PSHXH     Taylor             128.669   0.025         ---         ---  1.6048E+01 -8.0761E-01  2.4679E+01  1.1697E+00
    506  DU6H      Drift              128.753   0.084         ---         ---  1.6185E+01 -8.1631E-01  2.4482E+01  1.1616E+00
    507  VVHXU36   Marker             128.753   0.000         ---         ---  1.6185E+01 -8.1631E-01  2.4482E+01  1.1616E+00
    508  DU7H      Drift              128.842   0.089         ---         ---  1.6331E+01 -8.2547E-01  2.4276E+01  1.1530E+00
    509  DU1H      Drift              128.883   0.041         ---         ---  1.6399E+01 -8.2969E-01  2.4182E+01  1.1491E+00
    510  DU2H      Drift              128.883   0.000         ---         ---  1.6399E+01 -8.2969E-01  2.4182E+01  1.1491E+00
    511  DTHXU     Drift              128.892   0.009         ---         ---  1.6414E+01 -8.3062E-01  2.4161E+01  1.1482E+00
    512  UMAHX37   Wiggler            132.246   3.354  8.2383E-01         ---  2.3066E+01 -1.1502E+00  1.7538E+01  8.2640E-01
    513  DTHXU     Drift              132.255   0.009         ---         ---  2.3087E+01 -1.1511E+00  1.7523E+01  8.2553E-01
    514  DU3H      Drift              132.306   0.051         ---         ---  2.3205E+01 -1.1562E+00  1.7439E+01  8.2064E-01
    515  BLMH37    Instrument         132.306   0.000         ---         ---  2.3205E+01 -1.1562E+00  1.7439E+01  8.2064E-01
    516  DU3H      Drift              132.357   0.051         ---         ---  2.3323E+01 -1.1614E+00  1.7356E+01  8.1574E-01
    517  QHX37     Quadrupole         132.441   0.084         --- -3.5714E+01  2.3333E+01  1.0450E+00  1.7357E+01 -8.3117E-01
    518  DU4H      Drift              132.504   0.063         ---         ---  2.3201E+01  1.0393E+00  1.7462E+01 -8.3731E-01
    519  RFBHX37   Instrument         132.554   0.050         ---         ---  2.3098E+01  1.0348E+00  1.7546E+01 -8.4218E-01
    520  DU5H      Drift              132.632   0.078         ---         ---  2.2937E+01  1.0279E+00  1.7678E+01 -8.4975E-01
    521  PSHXH     Taylor             132.657   0.025         ---         ---  2.2887E+01  1.0256E+00  1.7720E+01 -8.5212E-01
    522  MPHH      Marker             132.657   0.000         ---         ---  2.2887E+01  1.0256E+00  1.7720E+01 -8.5212E-01
    523  PSHXH     Taylor             132.681   0.025         ---         ---  2.2836E+01  1.0234E+00  1.7762E+01 -8.5449E-01
    524  DU6H      Drift              132.766   0.084         ---         ---  2.2663E+01  1.0159E+00  1.7907E+01 -8.6272E-01
    525  VVHXU37   Marker             132.766   0.000         ---         ---  2.2663E+01  1.0159E+00  1.7907E+01 -8.6272E-01
    526  DU7H      Drift              132.855   0.089         ---         ---  2.2484E+01  1.0079E+00  1.8061E+01 -8.7138E-01
    527  DU1H      Drift              132.896   0.041         ---         ---  2.2401E+01  1.0042E+00  1.8133E+01 -8.7537E-01
    528  DU2H      Drift              132.896   0.000         ---         ---  2.2401E+01  1.0042E+00  1.8133E+01 -8.7537E-01
    529  DTHXU     Drift              132.905   0.009         ---         ---  2.2383E+01  1.0034E+00  1.8149E+01 -8.7625E-01
    530  UMAHX38   Wiggler            136.259   3.354  8.2383E-01         ---  1.6592E+01  7.2113E-01  2.5122E+01 -1.2030E+00
    531  DTHXU     Drift              136.268   0.009         ---         ---  1.6579E+01  7.2031E-01  2.5144E+01 -1.2038E+00
    532  DU3H      Drift              136.319   0.051         ---         ---  1.6505E+01  7.1563E-01  2.5267E+01 -1.2088E+00
    533  BLMH38    Instrument         136.319   0.000         ---         ---  1.6505E+01  7.1563E-01  2.5267E+01 -1.2088E+00
    534  DU3H      Drift              136.370   0.051         ---         ---  1.6433E+01  7.1096E-01  2.5391E+01 -1.2138E+00
    535  QHX38     Quadrupole         136.454   0.084         ---  3.5714E+01  1.6444E+01 -8.4939E-01  2.5393E+01  1.1884E+00
    536  DU4H      Drift              136.517   0.063         ---         ---  1.6552E+01 -8.5599E-01  2.5243E+01  1.1824E+00
    537  RFBHX38   Instrument         136.567   0.050         ---         ---  1.6637E+01 -8.6122E-01  2.5125E+01  1.1777E+00
    538  DU5H      Drift              136.644   0.078         ---         ---  1.6772E+01 -8.6936E-01  2.4943E+01  1.1703E+00
    539  PSHXH     Taylor             136.669   0.025         ---         ---  1.6815E+01 -8.7195E-01  2.4885E+01  1.1680E+00
    540  MPHH      Marker             136.669   0.000         ---         ---  1.6815E+01 -8.7195E-01  2.4885E+01  1.1680E+00
    541  PSHXH     Taylor             136.694   0.025         ---         ---  1.6858E+01 -8.7454E-01  2.4827E+01  1.1657E+00
    542  DU6H      Drift              136.778   0.084         ---         ---  1.7007E+01 -8.8339E-01  2.4631E+01  1.1577E+00
    543  VVHXU38   Marker             136.778   0.000         ---         ---  1.7007E+01 -8.8339E-01  2.4631E+01  1.1577E+00
    544  DU7H      Drift              136.867   0.089         ---         ---  1.7165E+01 -8.9270E-01  2.4426E+01  1.1492E+00
    545  DU1H      Drift              136.908   0.041         ---         ---  1.7238E+01 -8.9699E-01  2.4332E+01  1.1453E+00
    546  DU2H      Drift              136.908   0.000         ---         ---  1.7238E+01 -8.9699E-01  2.4332E+01  1.1453E+00
    547  DTHXU     Drift              136.917   0.009         ---         ---  1.7254E+01 -8.9793E-01  2.4311E+01  1.1445E+00
    548  UMAHX39   Wiggler            140.271   3.354  8.2383E-01         ---  2.4373E+01 -1.2218E+00  1.7703E+01  8.2581E-01
    549  DTHXU     Drift              140.280   0.009         ---         ---  2.4395E+01 -1.2228E+00  1.7688E+01  8.2495E-01
    550  DU3H      Drift              140.331   0.051         ---         ---  2.4520E+01 -1.2280E+00  1.7604E+01  8.2010E-01
    551  BLMH39    Instrument         140.331   0.000         ---         ---  2.4520E+01 -1.2280E+00  1.7604E+01  8.2010E-01
    552  DU3H      Drift              140.382   0.051         ---         ---  2.4646E+01 -1.2332E+00  1.7521E+01  8.1526E-01
    553  QHX39     Quadrupole         140.466   0.084         --- -3.5714E+01  2.4657E+01  1.0987E+00  1.7523E+01 -8.4727E-01
    554  DU4H      Drift              140.529   0.063         ---         ---  2.4519E+01  1.0931E+00  1.7630E+01 -8.5345E-01
    555  RFBHX39   Instrument         140.579   0.050         ---         ---  2.4410E+01  1.0886E+00  1.7716E+01 -8.5835E-01
    556  DU5H      Drift              140.657   0.078         ---         ---  2.4241E+01  1.0816E+00  1.7850E+01 -8.6597E-01
    557  PSHXH     Taylor             140.682   0.025         ---         ---  2.4188E+01  1.0794E+00  1.7893E+01 -8.6835E-01
    558  MPHH      Marker             140.682   0.000         ---         ---  2.4188E+01  1.0794E+00  1.7893E+01 -8.6835E-01
    559  PSHXH     Taylor             140.707   0.025         ---         ---  2.4134E+01  1.0772E+00  1.7936E+01 -8.7074E-01
    560  DU6H      Drift              140.791   0.084         ---         ---  2.3953E+01  1.0696E+00  1.8084E+01 -8.7902E-01
    561  VVHXU39   Marker             140.791   0.000         ---         ---  2.3953E+01  1.0696E+00  1.8084E+01 -8.7902E-01
    562  DU7H      Drift              140.880   0.089         ---         ---  2.3763E+01  1.0617E+00  1.8241E+01 -8.8773E-01
    563  DU1H      Drift              140.921   0.041         ---         ---  2.3676E+01  1.0580E+00  1.8314E+01 -8.9175E-01
    564  DU2H      Drift              140.921   0.000         ---         ---  2.3676E+01  1.0580E+00  1.8314E+01 -8.9175E-01
    565  DTHXU     Drift              140.930   0.009         ---         ---  2.3657E+01  1.0572E+00  1.8330E+01 -8.9264E-01
    566  UMAHX40   Wiggler            144.284   3.354  8.2383E-01         ---  1.7499E+01  7.7645E-01  2.5421E+01 -1.2214E+00
    567  DTHXU     Drift              144.293   0.009         ---         ---  1.7485E+01  7.7562E-01  2.5443E+01 -1.2223E+00
    568  DU3H      Drift              144.344   0.051         ---         ---  1.7407E+01  7.7095E-01  2.5568E+01 -1.2273E+00
    569  BLMH40    Instrument         144.344   0.000         ---         ---  1.7407E+01  7.7095E-01  2.5568E+01 -1.2273E+00
    570  DU3H      Drift              144.395   0.051         ---         ---  1.7328E+01  7.6628E-01  2.5693E+01 -1.2323E+00
    571  QHX40     Quadrupole         144.479   0.084         ---  3.5714E+01  1.7338E+01 -8.7842E-01  2.5696E+01  1.1986E+00
    572  DU4H      Drift              144.542   0.063         ---         ---  1.7449E+01 -8.8486E-01  2.5545E+01  1.1926E+00
    573  RFBHX40   Instrument         144.592   0.050         ---         ---  1.7537E+01 -8.8997E-01  2.5426E+01  1.1879E+00
    574  DU5H      Drift              144.670   0.078         ---         ---  1.7676E+01 -8.9791E-01  2.5242E+01  1.1805E+00
    575  PSHXH     Taylor             144.695   0.025         ---         ---  1.7721E+01 -9.0044E-01  2.5184E+01  1.1782E+00
    576  MPHH      Marker             144.695   0.000         ---         ---  1.7721E+01 -9.0044E-01  2.5184E+01  1.1782E+00
    577  PSHXH     Taylor             144.719   0.025         ---         ---  1.7766E+01 -9.0297E-01  2.5125E+01  1.1759E+00
    578  DU6H      Drift              144.804   0.084         ---         ---  1.7919E+01 -9.1160E-01  2.4927E+01  1.1679E+00
    579  VVHXU40   Marker             144.804   0.000         ---         ---  1.7919E+01 -9.1160E-01  2.4927E+01  1.1679E+00
    580  DU7H      Drift              144.893   0.089         ---         ---  1.8082E+01 -9.2069E-01  2.4720E+01  1.1595E+00
    581  DU1H      Drift              144.934   0.041         ---         ---  1.8157E+01 -9.2488E-01  2.4625E+01  1.1556E+00
    582  DU2H      Drift              144.934   0.000         ---         ---  1.8157E+01 -9.2488E-01  2.4625E+01  1.1556E+00
    583  DTHXU     Drift              144.943   0.009         ---         ---  1.8174E+01 -9.2580E-01  2.4605E+01  1.1547E+00
    584  UMAHX41   Wiggler            148.297   3.354  8.2383E-01         ---  2.5448E+01 -1.2401E+00  1.7926E+01  8.3665E-01
    585  DTHXU     Drift              148.306   0.009         ---         ---  2.5470E+01 -1.2410E+00  1.7910E+01  8.3580E-01
    586  DU3H      Drift              148.357   0.051         ---         ---  2.5597E+01 -1.2461E+00  1.7825E+01  8.3096E-01
    587  BLMH41    Instrument         148.357   0.000         ---         ---  2.5597E+01 -1.2461E+00  1.7825E+01  8.3096E-01
    588  DU3H      Drift              148.408   0.051         ---         ---  2.5724E+01 -1.2512E+00  1.7741E+01  8.2613E-01
    589  QHX41     Quadrupole         148.492   0.084         --- -3.5714E+01  2.5730E+01  1.1828E+00  1.7744E+01 -8.5719E-01
    590  DU4H      Drift              148.555   0.063         ---         ---  2.5581E+01  1.1769E+00  1.7852E+01 -8.6334E-01
    591  RFBHX41   Instrument         148.605   0.050         ---         ---  2.5464E+01  1.1723E+00  1.7939E+01 -8.6823E-01
    592  DU5H      Drift              148.682   0.078         ---         ---  2.5282E+01  1.1650E+00  1.8074E+01 -8.7583E-01
    593  PSHXH     Taylor             148.707   0.025         ---         ---  2.5225E+01  1.1627E+00  1.8118E+01 -8.7821E-01
    594  MPHH      Marker             148.707   0.000         ---         ---  2.5225E+01  1.1627E+00  1.8118E+01 -8.7821E-01
    595  PSHXH     Taylor             148.732   0.025         ---         ---  2.5167E+01  1.1604E+00  1.8161E+01 -8.8058E-01
    596  DU6H      Drift              148.816   0.084         ---         ---  2.4972E+01  1.1525E+00  1.8311E+01 -8.8884E-01
    597  VVHXU41   Marker             148.816   0.000         ---         ---  2.4972E+01  1.1525E+00  1.8311E+01 -8.8884E-01
    598  DU7H      Drift              148.905   0.089         ---         ---  2.4767E+01  1.1442E+00  1.8469E+01 -8.9754E-01
    599  DU1H      Drift              148.946   0.041         ---         ---  2.4674E+01  1.1404E+00  1.8543E+01 -9.0154E-01
    600  DU2H      Drift              148.946   0.000         ---         ---  2.4674E+01  1.1404E+00  1.8543E+01 -9.0154E-01
    601  DTHXU     Drift              148.955   0.009         ---         ---  2.4653E+01  1.1396E+00  1.8559E+01 -9.0242E-01
    602  UMAHX42   Wiggler            152.309   3.354  8.2383E-01         ---  1.7982E+01  8.4687E-01  2.5713E+01 -1.2303E+00
    603  DTHXU     Drift              152.318   0.009         ---         ---  1.7967E+01  8.4601E-01  2.5735E+01 -1.2312E+00
    604  DU3H      Drift              152.369   0.051         ---         ---  1.7881E+01  8.4114E-01  2.5861E+01 -1.2362E+00
    605  BLMH42    Instrument         152.369   0.000         ---         ---  1.7881E+01  8.4114E-01  2.5861E+01 -1.2362E+00
    606  DU3H      Drift              152.420   0.051         ---         ---  1.7795E+01  8.3627E-01  2.5987E+01 -1.2412E+00
    607  QHX42     Quadrupole         152.504   0.084         ---  3.5714E+01  1.7797E+01 -8.5211E-01  2.5989E+01  1.2176E+00
    608  DU4H      Drift              152.567   0.063         ---         ---  1.7904E+01 -8.5822E-01  2.5836E+01  1.2115E+00
    609  RFBHX42   Instrument         152.617   0.050         ---         ---  1.7990E+01 -8.6307E-01  2.5715E+01  1.2068E+00
    610  DU5H      Drift              152.695   0.078         ---         ---  1.8125E+01 -8.7061E-01  2.5528E+01  1.1993E+00
    611  PSHXH     Taylor             152.720   0.025         ---         ---  1.8168E+01 -8.7301E-01  2.5469E+01  1.1970E+00
    612  MPHH      Marker             152.720   0.000         ---         ---  1.8168E+01 -8.7301E-01  2.5469E+01  1.1970E+00
    613  PSHXH     Taylor             152.745   0.025         ---         ---  1.8212E+01 -8.7541E-01  2.5409E+01  1.1947E+00
    614  DU6H      Drift              152.829   0.084         ---         ---  1.8360E+01 -8.8361E-01  2.5208E+01  1.1867E+00
    615  VVHXU42   Marker             152.829   0.000         ---         ---  1.8360E+01 -8.8361E-01  2.5208E+01  1.1867E+00
    616  DU7H      Drift              152.918   0.089         ---         ---  1.8518E+01 -8.9223E-01  2.4998E+01  1.1782E+00
    617  DU1H      Drift              152.959   0.041         ---         ---  1.8591E+01 -8.9620E-01  2.4901E+01  1.1743E+00
    618  DU2H      Drift              152.959   0.000         ---         ---  1.8591E+01 -8.9620E-01  2.4901E+01  1.1743E+00
    619  DTHXU     Drift              152.968   0.009         ---         ---  1.8608E+01 -8.9708E-01  2.4880E+01  1.1734E+00
    620  UMAHX43   Wiggler            156.322   3.354  8.2383E-01         ---  2.5629E+01 -1.1937E+00  1.8084E+01  8.5298E-01
    621  DTHXU     Drift              156.331   0.009         ---         ---  2.5651E+01 -1.1946E+00  1.8069E+01  8.5212E-01
    622  DU3H      Drift              156.382   0.051         ---         ---  2.5773E+01 -1.1994E+00  1.7982E+01  8.4725E-01
    623  BLMH43    Instrument         156.382   0.000         ---         ---  2.5773E+01 -1.1994E+00  1.7982E+01  8.4725E-01
    624  DU3H      Drift              156.433   0.051         ---         ---  2.5895E+01 -1.2042E+00  1.7896E+01  8.4238E-01
    625  QHX43     Quadrupole         156.517   0.084         --- -3.5714E+01  2.5892E+01  1.2455E+00  1.7897E+01 -8.5546E-01
    626  DU4H      Drift              156.580   0.063         ---         ---  2.5735E+01  1.2393E+00  1.8005E+01 -8.6156E-01
    627  RFBHX43   Instrument         156.630   0.050         ---         ---  2.5612E+01  1.2344E+00  1.8091E+01 -8.6640E-01
    628  DU5H      Drift              156.708   0.078         ---         ---  2.5420E+01  1.2267E+00  1.8227E+01 -8.7392E-01
    629  PSHXH     Taylor             156.733   0.025         ---         ---  2.5360E+01  1.2243E+00  1.8270E+01 -8.7627E-01
    630  MPHH      Marker             156.733   0.000         ---         ---  2.5360E+01  1.2243E+00  1.8270E+01 -8.7627E-01
    631  PSHXH     Taylor             156.757   0.025         ---         ---  2.5299E+01  1.2219E+00  1.8313E+01 -8.7862E-01
    632  DU6H      Drift              156.842   0.084         ---         ---  2.5093E+01  1.2135E+00  1.8463E+01 -8.8679E-01
    633  VVHXU43   Marker             156.842   0.000         ---         ---  2.5093E+01  1.2135E+00  1.8463E+01 -8.8679E-01
    634  DU7H      Drift              156.931   0.089         ---         ---  2.4878E+01  1.2048E+00  1.8621E+01 -8.9540E-01
    635  DU1H      Drift              156.972   0.041         ---         ---  2.4780E+01  1.2007E+00  1.8695E+01 -8.9936E-01
    636  DU2H      Drift              156.972   0.000         ---         ---  2.4780E+01  1.2007E+00  1.8695E+01 -8.9936E-01
    637  DTHXU     Drift              156.981   0.009         ---         ---  2.4758E+01  1.1999E+00  1.8711E+01 -9.0024E-01
    638  UMAHX44   Wiggler            160.335   3.354  8.2383E-01         ---  1.7743E+01  8.8907E-01  2.5838E+01 -1.2248E+00
    639  DTHXU     Drift              160.344   0.009         ---         ---  1.7727E+01  8.8816E-01  2.5860E+01 -1.2256E+00
    640  DU3H      Drift              160.395   0.051         ---         ---  1.7636E+01  8.8301E-01  2.5985E+01 -1.2306E+00
    641  BLMH44    Instrument         160.395   0.000         ---         ---  1.7636E+01  8.8301E-01  2.5985E+01 -1.2306E+00
    642  DU3H      Drift              160.446   0.051         ---         ---  1.7547E+01  8.7787E-01  2.6111E+01 -1.2355E+00
    643  QHX44     Quadrupole         160.530   0.084         ---  3.5714E+01  1.7539E+01 -7.8664E-01  2.6111E+01  1.2349E+00
    644  DU4H      Drift              160.593   0.063         ---         ---  1.7638E+01 -7.9246E-01  2.5956E+01  1.2288E+00
    645  RFBHX44   Instrument         160.643   0.050         ---         ---  1.7718E+01 -7.9707E-01  2.5833E+01  1.2240E+00
    646  DU5H      Drift              160.720   0.078         ---         ---  1.7842E+01 -8.0425E-01  2.5644E+01  1.2165E+00
    647  PSHXH     Taylor             160.745   0.025         ---         ---  1.7882E+01 -8.0653E-01  2.5583E+01  1.2141E+00
    648  MPHH      Marker             160.745   0.000         ---         ---  1.7882E+01 -8.0653E-01  2.5583E+01  1.2141E+00
    649  PSHXH     Taylor             160.770   0.025         ---         ---  1.7922E+01 -8.0882E-01  2.5523E+01  1.2118E+00
    650  DU6H      Drift              160.854   0.084         ---         ---  1.8060E+01 -8.1661E-01  2.5319E+01  1.2036E+00
    651  VVHXU44   Marker             160.854   0.000         ---         ---  1.8060E+01 -8.1661E-01  2.5319E+01  1.2036E+00
    652  DU7H      Drift              160.943   0.089         ---         ---  1.8206E+01 -8.2482E-01  2.5106E+01  1.1950E+00
    653  DU1H      Drift              160.984   0.041         ---         ---  1.8273E+01 -8.2860E-01  2.5008E+01  1.1911E+00
    654  DU2H      Drift              160.984   0.000         ---         ---  1.8273E+01 -8.2860E-01  2.5008E+01  1.1911E+00
    655  DTHXU     Drift              160.993   0.009         ---         ---  1.8288E+01 -8.2944E-01  2.4987E+01  1.1902E+00
    656  UMAHX45   Wiggler            164.347   3.354  8.2383E-01         ---  2.4806E+01 -1.1112E+00  1.8091E+01  8.6582E-01
    657  DTHXU     Drift              164.356   0.009         ---         ---  2.4826E+01 -1.1121E+00  1.8075E+01  8.6495E-01
    658  DU3H      Drift              164.407   0.051         ---         ---  2.4939E+01 -1.1166E+00  1.7987E+01  8.6001E-01
    659  BLMH45    Instrument         164.407   0.000         ---         ---  2.4939E+01 -1.1166E+00  1.7987E+01  8.6001E-01
    660  DU3H      Drift              164.458   0.051         ---         ---  2.5053E+01 -1.1212E+00  1.7900E+01  8.5508E-01
    661  QHX45     Quadrupole         164.542   0.084         --- -3.5714E+01  2.5043E+01  1.2483E+00  1.7899E+01 -8.4305E-01
    662  DU4H      Drift              164.605   0.063         ---         ---  2.4886E+01  1.2419E+00  1.8005E+01 -8.4908E-01
    663  RFBHX45   Instrument         164.655   0.050         ---         ---  2.4762E+01  1.2368E+00  1.8091E+01 -8.5385E-01
    664  DU5H      Drift              164.733   0.078         ---         ---  2.4570E+01  1.2288E+00  1.8224E+01 -8.6129E-01
    665  PSHXH     Taylor             164.758   0.025         ---         ---  2.4509E+01  1.2263E+00  1.8267E+01 -8.6360E-01
    666  MPHH      Marker             164.758   0.000         ---         ---  2.4509E+01  1.2263E+00  1.8267E+01 -8.6360E-01
    667  PSHXH     Taylor             164.783   0.025         ---         ---  2.4449E+01  1.2238E+00  1.8309E+01 -8.6592E-01
    668  DU6H      Drift              164.867   0.084         ---         ---  2.4243E+01  1.2151E+00  1.8457E+01 -8.7400E-01
    669  VVHXU45   Marker             164.867   0.000         ---         ---  2.4243E+01  1.2151E+00  1.8457E+01 -8.7400E-01
    670  DU7H      Drift              164.956   0.089         ---         ---  2.4027E+01  1.2060E+00  1.8613E+01 -8.8250E-01
    671  DU1H      Drift              164.997   0.041         ---         ---  2.3929E+01  1.2019E+00  1.8685E+01 -8.8641E-01
    672  DU2H      Drift              164.997   0.000         ---         ---  2.3929E+01  1.2019E+00  1.8685E+01 -8.8641E-01
    673  DTHXU     Drift              165.006   0.009         ---         ---  2.3907E+01  1.2009E+00  1.8701E+01 -8.8728E-01
    674  UMAHX46   Wiggler            168.360   3.354  8.2383E-01         ---  1.6929E+01  8.7708E-01  2.5728E+01 -1.2078E+00
    675  DTHXU     Drift              168.369   0.009         ---         ---  1.6913E+01  8.7614E-01  2.5750E+01 -1.2087E+00
    676  DU3H      Drift              168.420   0.051         ---         ---  1.6824E+01  8.7081E-01  2.5873E+01 -1.2135E+00
    677  BLMH46    Instrument         168.420   0.000         ---         ---  1.6824E+01  8.7081E-01  2.5873E+01 -1.2135E+00
    678  DU3H      Drift              168.471   0.051         ---         ---  1.6735E+01  8.6548E-01  2.5997E+01 -1.2184E+00
    679  QHX46     Quadrupole         168.555   0.084         ---  1.5753E+01  1.6649E+01  1.6230E-01  2.6111E+01 -1.3484E-01
    680  DU4H      Drift              168.618   0.063         ---         ---  1.6629E+01  1.5842E-01  2.6128E+01 -1.3729E-01
