Solid Edge,AREA,KeyW,ELEMENT,Eng_Name,L_EFF,APER,ANGLE,K1,K2,TILT,E1,E2,H1,H2,ENERGY,SUML,X Coor,Y Coor,Z Coor,X Angle,Y Angle,Z Angle,RF_Frequency,RF_Amplitude,RF_Phase,RF_Gradient,RF_Power_Fraction,Z_Length,Fringe_Field_Integral,Integrated_Field_BL,Field_B,Integrated_Field_Gradient_GL,Field_Gradient_G,XAL_Scale_Name,XAL_Scale_Value,XAL_Polarity,Magnet_X_Coor,Magnet_Y_Coor,Magnet_Z_Coor,Magnet_X_Angle,Magnet_Y_Angle,Magnet_Z_Angle,Solenoid_Strength_KS,Undulator_Period_Length,Undulator_Strength_K,X_Size,Y_Size,Section,Distance_From_Section_Start,XAL_Keyword,S_Display
,,,,,m,m,deg,1/m^2,1/m^3,deg,deg,deg,1/m,1/m,GeV,m,m,m,m,rad,rad,rad,MHz,MeV,deg,MeV/m,1,m,1,kG-m,T,kG,T/m,,,,m,m,m,rad,rad,rad,1/m,m,1,m,m,,m,,m
3038,BSYS,BPM,BPMBP34,Stripline-5,0.0,,,,,,,,,,4.0,3.207775434E3,3.197651745E3,-0.650494,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.197651745E3
3040,BSYS,XCOR,XCBP34,class-4,0.0,,,,,,,,,,4.0,3.208518734E3,3.198395045E3,-0.650494,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.198395045E3
3042,BSYS,YCOR,YCBP34,class-4,0.0,,,,,,,,,,4.0,3.208798134E3,3.198674445E3,-0.650494,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.198674445E3
3045,BSYS,INST,PCSP4S,BCS plate,0.0635,,,,,,,,,,4.0,3.215191939E3,3.20506825E3,-0.650494,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.20506825E3
3047,BSYS,MARK,MUWALLB,,,,,,,,,,,,4.0,3.217382114E3,3.207258425E3,-0.650494,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.207258425E3
3049,BSYS,MARK,DUMPBSYS,,,,,,,,,,,,4.0,3.219223089E3,3.2090994E3,-0.650494,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2090994E3
3051,BSYS,MARK,BSYENDB,,,,,,,,,,,,4.0,3.234146114E3,3.224022425E3,-0.650494,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.224022425E3
3052,BSYS,MARK,RWWAKE3S,WAKE,,,,,,,,,,,4.0,3.234146114E3,3.224022425E3,-0.650494,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.224022425E3
3053,BSYS,INST,ENDBSYS,,,,,,,,,,,,4.0,3.234146114E3,3.224022425E3,-0.650494,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.224022425E3
3054,LTUS,INST,BEGLTUS,,,,,,,,,,,,4.0,3.234146114E3,3.224022425E3,-0.650494,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.224022425E3
3056,LTUS,QUAD,QDBL1,1.085Q4.31,0.1068,0.027559,,-0.05035721883,,0.0,,,,,4.0,3.234806114E3,3.224682425E3,-0.650494,0.649478,0.0,0.0,0.0,,,,,,,,,,-0.717583219143,0.671894399946,,,,,,,,,,,,,,,,,,3.224682425E3
3057,LTUS,BPM,BPMDBL1,Stripline-2,0.0,,,,,,,,,,4.0,3.234806114E3,3.224682425E3,-0.650494,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.224682425E3
3060,LTUS,YCOR,YCDBL1,class-4,0.0,,,,,,,,,,4.0,3.235259514E3,3.225135825E3,-0.650494,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.225135825E3
3062,LTUS,COLL,CYBDL,VCOLL,0.06,,,,,,,,,,4.0,3.235944174E3,3.225820485E3,-0.650494,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.24E-2,,,,3.225820485E3
3064,LTUS,XCOR,XCDBL2,class-4,0.0,,,,,,,,,,4.0,3.236532714E3,3.226409025E3,-0.650494,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.226409025E3
3066,LTUS,QUAD,QDBL2,1.085Q4.31,0.1068,0.027559,,-0.5593612201,,0.0,,,,,4.0,3.236986114E3,3.226862425E3,-0.650494,0.649478,0.0,0.0,0.0,,,,,,,,,,-7.970817974241,7.463312709963,,,,,,,,,,,,,,,,,,3.226862425E3
3067,LTUS,BPM,BPMDBL2,Stripline-2,0.0,,,,,,,,,,4.0,3.236986114E3,3.226862425E3,-0.650494,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.226862425E3
3070,LTUS,MARK,MM1B,,,,,,,,,,,,4.0,3.237146114E3,3.227022425E3,-0.650494,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.227022425E3
3071,LTUS,MARK,DBMARK34B,,,,,,,,,,,,4.0,3.237146114E3,3.227022425E3,-0.650494,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.227022425E3
3073,LTUS,XCOR,XCDL11,class-4,0.0,,,,,,,,,,4.0,3.250206614E3,3.240082925E3,-0.650494,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.240082925E3
3075,LTUS,QUAD,QDL11,2Q10,0.263,0.0514,,0.4246762418,,0.0,,,,,4.0,3.250738114E3,3.240614425E3,-0.650494,0.649478,0.0,0.0,0.0,,,,,,,,,,14.902289594225,-5.66626980769,,,,,,,,,,,,,,,,,,3.240614425E3
3078,LTUS,BPM,BPMDL11,Stripline-5,0.0,,,,,,,,,,4.0,3.251064914E3,3.240941225E3,-0.650494,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.240941225E3
3081,LTUS,MARK,CC31BBEG,,,,,,,,,,,,4.0,3.255190729E3,3.24506704E3,-0.650494,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24506704E3
3082,LTUS,BEND,BCX31B1,0.788D11.50,0.350014,0.032,0.872021446132,0.0,,0.0,0.0,0.87202144596,,,4.0,3.255365731E3,3.24524204E3,-0.65116,0.649478,0.0,0.0,-0.761E-2,,,,,,0.350000487422,0.8436,2.030690879996,-0.580174187317,0.0,0.0,,,,3.24524204E3,-0.655494,0.649478,0.0,0.0,0.0,,,,,,,,,3.24524204E3
3085,LTUS,BEND,BCX31B2,0.788D11.50,0.350014,0.032,-0.872021446132,0.0,,0.0,-0.87202144596,0.0,,,4.0,3.255915778E3,3.24579204E3,-0.658199,0.649478,0.0,0.0,-0.761E-2,,,,,,0.350000487422,0.8436,-2.030690879996,0.580174187317,0.0,0.0,,,,3.24579204E3,-0.655494,0.649478,0.0,0.0,0.0,,,,,,,,,3.24579204E3
3088,LTUS,BEND,BCX31B3,0.788D11.50,0.350014,0.032,-0.872021446132,0.0,,0.0,0.0,-0.87202144596,,,4.0,3.256465781E3,3.24634204E3,-0.658199,0.649478,0.0,0.0,0.761E-2,,,,,,0.350000487422,0.8436,-2.030690879996,0.580174187317,0.0,0.0,,,,3.24634204E3,-0.655494,0.649478,0.0,0.0,0.0,,,,,,,,,3.24634204E3
3091,LTUS,BEND,BCX31B4,0.788D11.50,0.350014,0.032,0.872021446132,0.0,,0.0,0.87202144596,0.0,,,4.0,3.257015828E3,3.24689204E3,-0.65116,0.649478,0.0,0.0,0.761E-2,,,,,,0.350000487422,0.8436,2.030690879996,-0.580174187317,0.0,0.0,,,,3.24689204E3,-0.655494,0.649478,0.0,0.0,0.0,,,,,,,,,3.24689204E3
3093,LTUS,MARK,CC31BEND,,,,,,,,,,,,4.0,3.25719083E3,3.24706704E3,-0.650494,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24706704E3
3095,LTUS,BEND,BX31B,1.06D103.3T,2.656038,0.026924,-1.067611180796,0.0,,0.0,-0.533805590398,-0.533805590398,,,4.0,3.259018849E3,3.24889504E3,-0.644308,0.649478,0.0,0.0,0.9317E-2,,,,,,2.65599957604,0.4297,-2.486163955993,0.093604231415,0.0,0.0,,,,3.248895011E3,-0.641215,0.649478,0.0,0.0,0.9317E-2,,,,,,,,,3.24889504E3
3098,LTUS,INST,PC01B,BCS plate,0.0635,,,,,,,,,,4.0,3.261631607E3,3.25150744E3,-0.601812,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2515074405E3
3099,LTUS,INST,BTM01B,PPS BTM,0.0,,,,,,,,,,4.0,3.261663357E3,3.251539185E3,-0.60122,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.251539185E3
3101,LTUS,BPM,BPMDL12,Stripline-5,0.0,,,,,,,,,,4.0,3.263161568E3,3.253037136E3,-0.573305,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.253037136E3
3103,LTUS,QUAD,QDL12,2Q10,0.263,0.0514,,-0.4246762418,,0.0,,,,,4.0,3.263488368E3,3.25336388E3,-0.567216,0.649478,0.0,0.0,0.018633,,,,,,,,,,-14.902289594225,5.66626980769,,,,,,,,,,,,,,,,,,3.25336388E3
3106,LTUS,YCOR,YCDL12,class-4,0.0,,,,,,,,,,4.0,3.264019868E3,3.253895287E3,-0.557313,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.253895287E3
3108,LTUS,XCOR,XCDL13,class-4,0.0,,,,,,,,,,4.0,3.275706868E3,3.265580259E3,-0.339558,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.265580259E3
3110,*LTUS,SEXT,SDL1,1.38S3.00,0.1,0.035052,,,-8.734519131,0.0,,,,,4.0,3.275956868E3,3.265830215E3,-0.3349,0.649478,0.0,0.0,0.018633,,,,,,,,,,-1.165408778859E2,1.165408778859E2,,,,,,,,,,,,,,,,,,3.265830215E3
3113,LTUS,QUAD,QDL13,2Q10,0.263,0.0514,,0.4246762418,,0.0,,,,,4.0,3.276238368E3,3.266111666E3,-0.329655,0.649478,0.0,0.0,0.018633,,,,,,,,,,14.902289594225,-5.66626980769,,,,,,,,,,,,,,,,,,3.266111666E3
3116,LTUS,COLL,CEDL13,HCOLL,0.06,,,,,,,,,,4.0,3.276909868E3,3.26678305E3,-0.317143,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.04,,,,3.26678305E3
3118,LTUS,BPM,BPMDL13,Stripline-5,0.0,,,,,,,,,,4.0,3.277361958E3,3.267235061E3,-0.30872,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.267235061E3
3120,LTUS,YCOR,YCDL14,class-4,0.0,,,,,,,,,,4.0,3.288456868E3,3.278328045E3,-0.101997,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.278328045E3
3122,LTUS,QUAD,QDL14,2Q10,0.263,0.0514,,-0.4246762418,,0.0,,,,,4.0,3.288988368E3,3.278859453E3,-0.092094,0.649478,0.0,0.0,0.018633,,,,,,,,,,-14.902289594225,5.66626980769,,,,,,,,,,,,,,,,,,3.278859453E3
3125,LTUS,BPM,BPMDL14,Stripline-5,0.0,,,,,,,,,,4.0,3.289315168E3,3.279186196E3,-0.086005,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.279186196E3
3128,LTUS,INST,PC03B,BCS plate,0.0635,,,,,,,,,,4.0,3.291287032E3,3.281157718E3,-0.049264,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2811577175E3
3129,LTUS,INST,BTM03B,PPS BTM,0.0,,,,,,,,,,4.0,3.291318782E3,3.281189462E3,-0.048673,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.281189462E3
3132,LTUS,XCOR,XCDL15,class-4,0.0,,,,,,,,,,4.0,3.301206868E3,3.291075832E3,0.135565,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.291075832E3
3134,*LTUS,SEXT,SDL2,1.38S3.00,0.1,0.035052,,,-24.39545296,0.0,,,,,4.0,3.301456868E3,3.291325788E3,0.140223,0.649478,0.0,0.0,0.018633,,,,,,,,,,-3.25497885086E2,3.25497885086E2,,,,,,,,,,,,,,,,,,3.291325788E3
3137,LTUS,QUAD,QDL15,2Q10,0.263,0.0514,,0.4246762418,,0.0,,,,,4.0,3.301738368E3,3.29160724E3,0.145468,0.649478,0.0,0.0,0.018633,,,,,,,,,,14.902289594225,-5.66626980769,,,,,,,,,,,,,,,,,,3.29160724E3
3140,LTUS,BPM,BPMDL15,Stripline-5,0.0,,,,,,,,,,4.0,3.302065168E3,3.291933983E3,0.151557,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.291933983E3
3143,LTUS,YCOR,YCDL16,class-4,0.0,,,,,,,,,,4.0,3.313956868E3,3.303823619E3,0.373126,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.303823619E3
3145,LTUS,QUAD,QDL16,2Q10,0.263,0.0514,,-0.4246762418,,0.0,,,,,4.0,3.314488368E3,3.304355026E3,0.383029,0.649478,0.0,0.0,0.018633,,,,,,,,,,-14.902289594225,5.66626980769,,,,,,,,,,,,,,,,,,3.304355026E3
3148,LTUS,COLL,CYDL16,VCOLL,0.06,,,,,,,,,,4.0,3.315459868E3,3.305326358E3,0.40113,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.22E-2,,,,3.3053263575E3
3150,LTUS,BPM,BPMDL16,Stripline-5,0.0,,,,,,,,,,4.0,3.315910665E3,3.305777076E3,0.409529,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.305777076E3
3152,LTUS,INST,PC04B,BCS plate,0.0635,,,,,,,,,,4.0,3.317087645E3,3.306953852E3,0.431459,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3069538525E3
3153,LTUS,INST,BTM04B,PPS BTM,0.0,,,,,,,,,,4.0,3.317119395E3,3.306985597E3,0.432051,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.306985597E3
3155,LTUS,BEND,BYKIK1S,1.92K41.2,1.0601,0.0508,0.0,0.0,,90.000000011752,0.0,0.0,,,4.0,3.319988068E3,3.309853772E3,0.485501,0.649478,0.0,0.0,0.018633,,,,,,1.0601,0.5,0.0,0.0,0.0,0.0,,,,3.309853772E3,0.485501,0.649478,1.570796,0.0,0.018633,,,,,,,,,3.309853772E3
3159,LTUS,BEND,BYKIK2S,1.92K41.2,1.0601,0.0508,0.0,0.0,,90.000000011752,0.0,0.0,,,4.0,3.321166668E3,3.311032167E3,0.507461,0.649478,0.0,0.0,0.018633,,,,,,1.0601,0.5,0.0,0.0,0.0,0.0,,,,3.311032167E3,0.507461,0.649478,1.570796,0.0,0.018633,,,,,,,,,3.311032167E3
3162,LTUS,XCOR,XCDL17,class-4,0.0,,,,,,,,,,4.0,3.326056867E3,3.315921517E3,0.598576,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.315921517E3
3164,LTUS,BPM,BPMDL17,Stripline-5,0.0,,,,,,,,,,4.0,3.326690995E3,3.316555535E3,0.610391,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.316555535E3
3166,LTUS,QUAD,QDL17,2Q10,0.263,0.0514,,0.4246762418,,0.0,,,,,4.0,3.327238368E3,3.317102813E3,0.62059,0.649478,0.0,0.0,0.018633,,,,,,,,,,14.902289594225,-5.66626980769,,,,,,,,,,,,,,,,,,3.317102813E3
3169,LTUS,COLL,CEDL17,HCOLL,0.06,,,,,,,,,,4.0,3.327909868E3,3.317774196E3,0.633102,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.04,,,,3.3177741965E3
3172,LTUS,INST,SPOILERS,,0.0,,,,,,,,,,4.0,3.329363368E3,3.319227444E3,0.660184,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.319227444E3
3174,LTUS,INST,TDKIKS,,0.6096,,,,,,,,,,4.0,3.332868376E3,3.322731844E3,0.72549,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.322731844E3
3176,LTUS,PC,PCTDKIK1S,BCS PC,0.8128,,,,,,,,,,4.0,3.333837033E3,3.323700332E3,0.743538,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,0.022225,0.022225,,,,3.3237003325E3
3178,LTUS,PC,PCTDKIK2S,BCS PC,0.8128,,,,,,,,,,4.0,3.33491653E3,3.324779642E3,0.763651,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,0.022225,0.022225,,,,3.324779642E3
3180,*LTUS,PC,PCTDKIK3S,BCS PC,0.8128,,,,,,,,,,4.0,3.335996027E3,3.325858952E3,0.783765,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,0.022225,0.022225,,,,3.3258589515E3
3182,*LTUS,PC,PCTDKIK4S,BCS PC,0.8128,,,,,,,,,,4.0,3.337075524E3,3.326938262E3,0.803878,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,0.022225,0.022225,,,,3.3269382615E3
3184,LTUS,PROF,YAGDL18,YAG,0.0,,,,,,,,,,4.0,3.339056868E3,3.328919261E3,0.840795,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.328919261E3
3185,LTUS,PROF,YAGDL18_OTR,OTR,0.0,,,,,,,,,,4.0,3.339056868E3,3.328919261E3,0.840795,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.328919261E3
3187,LTUS,YCOR,YCDL18,class-4,0.0,,,,,,,,,,4.0,3.339456868E3,3.329319192E3,0.848248,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.329319192E3
3189,LTUS,QUAD,QDL18,2Q10,0.263,0.0514,,-0.4246762418,,0.0,,,,,4.0,3.339988368E3,3.3298506E3,0.858151,0.649478,0.0,0.0,0.018633,,,,,,,,,,-14.902289594225,5.66626980769,,,,,,,,,,,,,,,,,,3.3298506E3
3192,LTUS,BPM,BPMDL18,Stripline-5,0.0,,,,,,,,,,4.0,3.340315168E3,3.330177343E3,0.86424,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.330177343E3
3194,LTUS,INST,PC06B,BCS plate,0.0635,,,,,,,,,,4.0,3.346497264E3,3.336358366E3,0.979427,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3363583655E3
3195,LTUS,INST,BTM06B,PPS BTM,0.0,,,,,,,,,,4.0,3.346529014E3,3.33639011E3,0.980018,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33639011E3
3197,LTUS,XCOR,XCDL19,class-4,0.0,,,,,,,,,,4.0,3.352206868E3,3.342066979E3,1.085809,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.342066979E3
3199,LTUS,QUAD,QDL19,2Q10,0.263,0.0514,,0.4246762418,,0.0,,,,,4.0,3.352738368E3,3.342598386E3,1.095712,0.649478,0.0,0.0,0.018633,,,,,,,,,,14.902289594225,-5.66626980769,,,,,,,,,,,,,,,,,,3.342598386E3
3202,LTUS,BPM,BPMDL19,Stripline-5,0.0,,,,,,,,,,4.0,3.353065168E3,3.34292513E3,1.101801,0.649478,0.0,0.0,0.018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34292513E3
3204,LTUS,BEND,BX32B,1.06D103.3T,2.656038,0.026924,1.067611180796,0.0,,0.0,0.533805590398,0.533805590398,,,4.0,3.361019003E3,3.350877679E3,1.243814,0.649478,0.0,0.0,0.9317E-2,,,,,,2.65599957604,0.4297,2.486163955993,-0.093604231415,0.0,0.0,,,,3.350877708E3,1.240721,0.649478,0.0,0.0,0.9317E-2,,,,,,,,,3.350877679E3
3206,LTUS,MARK,CNTLT1S,CENTER,,,,,,,,,,,4.0,3.362347022E3,3.352205679E3,1.25,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.352205679E3
3208,LTUS,QUAD,QDL20,1.085Q4.31,0.1068,0.027559,,-0.4879796258,,0.0,,,,,4.0,3.362988522E3,3.352847179E3,1.25,0.649478,0.0,0.0,0.0,,,,,,,,,,-6.953640389469,6.510899241075,,,,,,,,,,,,,,,,,,3.352847179E3
3209,LTUS,BPM,BPMDL20,Stripline-2,0.0,,,,,,,,,,4.0,3.362988522E3,3.352847179E3,1.25,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.352847179E3
3212,LTUS,YCOR,YCDL20,class-4,0.0,,,,,,,,,,4.0,3.363441922E3,3.353300579E3,1.25,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.353300579E3
3214,LTUS,MARK,CC32BBEG,,,,,,,,,,,,4.0,3.363941922E3,3.353800579E3,1.25,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.353800579E3
3215,LTUS,BEND,BCX32B1,0.788D11.50,0.350014,0.032,0.872021446132,0.0,,0.0,0.0,0.87202144596,,,4.0,3.364116924E3,3.353975579E3,1.249334,0.649478,0.0,0.0,-0.761E-2,,,,,,0.350000487422,0.8436,2.030690879996,-0.580174187317,0.0,0.0,,,,3.353975579E3,1.245,0.649478,0.0,0.0,0.0,,,,,,,,,3.353975579E3
3218,LTUS,BEND,BCX32B2,0.788D11.50,0.350014,0.032,-0.872021446132,0.0,,0.0,-0.87202144596,0.0,,,4.0,3.36466697E3,3.354525579E3,1.242295,0.649478,0.0,0.0,-0.761E-2,,,,,,0.350000487422,0.8436,-2.030690879996,0.580174187317,0.0,0.0,,,,3.354525579E3,1.245,0.649478,0.0,0.0,0.0,,,,,,,,,3.354525579E3
3221,LTUS,BEND,BCX32B3,0.788D11.50,0.350014,0.032,-0.872021446132,0.0,,0.0,0.0,-0.87202144596,,,4.0,3.365216974E3,3.355075579E3,1.242295,0.649478,0.0,0.0,0.761E-2,,,,,,0.350000487422,0.8436,-2.030690879996,0.580174187317,0.0,0.0,,,,3.355075579E3,1.245,0.649478,0.0,0.0,0.0,,,,,,,,,3.355075579E3
3224,LTUS,BEND,BCX32B4,0.788D11.50,0.350014,0.032,0.872021446132,0.0,,0.0,0.87202144596,0.0,,,4.0,3.365767021E3,3.355625579E3,1.249334,0.649478,0.0,0.0,0.761E-2,,,,,,0.350000487422,0.8436,2.030690879996,-0.580174187317,0.0,0.0,,,,3.355625579E3,1.245,0.649478,0.0,0.0,0.0,,,,,,,,,3.355625579E3
3226,LTUS,MARK,CC32BEND,,,,,,,,,,,,4.0,3.365942022E3,3.355800579E3,1.25,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.355800579E3
3228,LTUS,INST,PC07B,BCS plate,0.0635,,,,,,,,,,4.0,3.367050027E3,3.356908584E3,1.25,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.356908584E3
3229,LTUS,INST,BTM07B,PPS BTM,0.0,,,,,,,,,,4.0,3.367081777E3,3.356940334E3,1.25,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.356940334E3
3231,LTUS,YCOR,YCDL21,class-4,0.0,,,,,,,,,,4.0,3.373969222E3,3.363827779E3,1.25,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.363827779E3
3233,LTUS,QUAD,QDL21,1.085Q4.31,0.1068,0.027559,,-1.904057641,,0.0,,,,,4.0,3.374422622E3,3.364281179E3,1.25,0.649478,0.0,0.0,0.0,,,,,,,,,,-27.132551066303,25.405010361707,,,,,,,,,,,,,,,,,,3.364281179E3
3234,LTUS,BPM,BPMDL21,Stripline-2,0.0,,,,,,,,,,4.0,3.374422622E3,3.364281179E3,1.25,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.364281179E3
3237,LTUS,XCOR,XCDL22,class-4,0.0,,,,,,,,,,4.0,3.376285222E3,3.366143779E3,1.25,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.366143779E3
3239,LTUS,QUAD,QDL22,1.085Q4.31,0.1068,0.027559,,2.191453247,,0.0,,,,,4.0,3.376738622E3,3.366597179E3,1.25,0.649478,0.0,0.0,0.0,,,,,,,,,,31.227897650417,-29.239604541589,,,,,,,,,,,,,,,,,,3.366597179E3
3240,LTUS,BPM,BPMDL22,Stripline-2,0.0,,,,,,,,,,4.0,3.376738622E3,3.366597179E3,1.25,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.366597179E3
3249,LTUS,INST,PC08B,BCS plate,0.0635,,,,,,,,,,4.0,3.379450162E3,3.369308719E3,1.25,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.369308719E3
3250,LTUS,INST,BTM08B,PPS BTM,0.0,,,,,,,,,,4.0,3.379481912E3,3.369340469E3,1.25,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.369340469E3
3254,LTUS,MARK,VBINB,,,,,,,,,,,,4.0,3.380058462E3,3.369917019E3,1.25,0.649478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.369917019E3
3255,LTUS,BEND,BY1B,3D39,1.025,0.034925,-0.133743085056,0.0,,90.000000011752,-0.066871542528,-0.066871542528,,,4.0,3.380570962E3,3.370429519E3,1.25,0.649777,0.0,-0.1167E-2,0.0,,,,,,1.024999767293,0.5,-0.311449751942,0.030385341653,0.0,0.0,,,,3.370429519E3,1.25,0.649927,1.570796,-0.1167E-2,0.0,,,,,,,,,3.370429519E3
3258,LTUS,QUAD,QVB1B,1.085Q4.31,0.1068,0.027559,,-2.509359002,,0.0,,,,,4.0,3.386631433E3,3.376489974E3,1.25,0.663625,0.0,-0.2334E-2,0.0,,,,,,,,,,-35.758009526274,33.481282327972,,,,,,,,,,,,,,,,,,3.376489974E3
3259,LTUS,BPM,BPMVB1B,Stripline-2,0.0,,,,,,,,,,4.0,3.386631433E3,3.376489974E3,1.25,0.663625,0.0,-0.2334E-2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.376489974E3
3262,LTUS,YCOR,YCVB1B,class-4,0.0,,,,,,,,,,4.0,3.387084833E3,3.376943373E3,1.25,0.664683,0.0,-0.2334E-2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.376943373E3
