Solid Edge,AREA,KeyW,ELEMENT,Eng_Name,L_EFF,APER,ANGLE,K1,K2,TILT,E1,E2,H1,H2,ENERGY,SUML,X Coor,Y Coor,Z Coor,X Angle,Y Angle,Z Angle,RF_Frequency,RF_Amplitude,RF_Phase,RF_Gradient,RF_Power_Fraction,Z_Length,Fringe_Field_Integral,Integrated_Field_BL,Field_B,Integrated_Field_Gradient_GL,Field_Gradient_G,XAL_Scale_Name,XAL_Scale_Value,XAL_Polarity,Magnet_X_Coor,Magnet_Y_Coor,Magnet_Z_Coor,Magnet_X_Angle,Magnet_Y_Angle,Magnet_Z_Angle,Solenoid_Strength_KS,Undulator_Period_Length,Undulator_Strength_K,X_Size,Y_Size,Section,Distance_From_Section_Start,XAL_Keyword,S_Display
1120,L2B,LCAV,CAVL128,J1.3-13,1.037743,,,,,,,,,,1.1809895835,2.9804416295E2,2.87971572E2,0.28,-0.99,0.0,0.0,0.0,1.3E3,15.40449695,-32.2999999992,14.844231134298,1.0,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.5782735185E2,BNCH,2.8797157185E2
1123,L2B,BPM ,CMB12,cryo J1.3-13,0.0,,,,,,,,,,1.1875,2.98855553E2,2.88782962E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.586387419E2,BPM ,2.887829619E2
1125,L2B,QUAD,QCM12,cryo SPQA122,0.23,0.0762,,-0.1794458533,,0.0,,,,,1.1875,2.99119993E2,2.89047402E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,-1.63483579513,0.710798171796,kG2T_Gdl2G,0.434782608696,1.0,,,,,,,,,,,,COL1 TO EMIT2,1.589031819E2,QUAD,2.890474019E2
1126,L2B,XCOR,XCM12,cryo J1.3-13,0.0,,,,,,,,,,1.1875,2.99119993E2,2.89047402E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.589031819E2,XCOR,2.890474019E2
1127,L2B,YCOR,YCM12,cryo J1.3-13,0.0,,,,,,,,,,1.1875,2.99119993E2,2.89047402E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.589031819E2,YCOR,2.890474019E2
1130,L2B,MARK,CM12END,,,,,,,,,,,,1.1875,2.99471853E2,2.89399262E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.592550419E2,MARK,2.893992619E2
1132,L2B,MARK,HOMCM.12,,,,,,,,,,,,1.1875,2.99637623E2,2.89565032E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.594208119E2,MARK,2.895650319E2
1134,L2B,MARK,CM13BEG,,,,,,,,,,,,1.1875,2.99782043E2,2.89709452E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.595652319E2,MARK,2.897094519E2
1137,L2B,LCAV,CAVL131,F1.3-11,1.037743,,,,,,,,,,1.1940104165,3.0057935295E2,2.90506762E2,0.28,-0.99,0.0,0.0,0.0,1.3E3,15.40449695,-32.2999999992,14.844231134298,1.0,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.6036254185E2,BNCH,2.9050676185E2
1141,L2B,LCAV,CAVL132,F1.3-11,1.037743,,,,,,,,,,1.20703125,3.0196295295E2,2.91890362E2,0.28,-0.99,0.0,0.0,0.0,1.3E3,15.40449695,-32.2999999992,14.844231134298,1.0,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.6174614185E2,BNCH,2.9189036185E2
1145,L2B,LCAV,CAVL133,F1.3-11,1.037743,,,,,,,,,,1.2200520835,3.0334655295E2,2.93273962E2,0.28,-0.99,0.0,0.0,0.0,1.3E3,15.40449695,-32.2999999992,14.844231134298,1.0,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.6312974185E2,BNCH,2.9327396185E2
1149,L2B,LCAV,CAVL134,F1.3-11,1.037743,,,,,,,,,,1.2330729165,3.0473015295E2,2.94657562E2,0.28,-0.99,0.0,0.0,0.0,1.3E3,15.40449695,-32.2999999992,14.844231134298,1.0,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.6451334185E2,BNCH,2.9465756185E2
1153,L2B,LCAV,CAVL135,F1.3-11,1.037744,,,,,,,,,,1.24609375,3.0611375295E2,2.96041162E2,0.28,-0.99,0.0,0.0,0.0,1.3E3,15.404496952,-32.2999999992,14.844216831897,1.0,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.6589694185E2,BNCH,2.9604116185E2
1154,L2B,INST,CSP13,,0.0,,,,,,,,,,1.247854758,3.06254103E2,2.96181512E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.660372919E2,INST,2.961815119E2
1159,L2B,LCAV,CAVL136,F1.3-11,1.037743,,,,,,,,,,1.2591145835,3.0749735295E2,2.97424762E2,0.28,-0.99,0.0,0.0,0.0,1.3E3,15.40449695,-32.2999999992,14.844231134298,1.0,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.6728054185E2,BNCH,2.9742476185E2
1163,L2B,LCAV,CAVL137,F1.3-11,1.037743,,,,,,,,,,1.2721354165,3.0888095295E2,2.98808362E2,0.28,-0.99,0.0,0.0,0.0,1.3E3,15.40449695,-32.2999999992,14.844231134298,1.0,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.6866414185E2,BNCH,2.9880836185E2
1167,L2B,LCAV,CAVL138,F1.3-11,1.037743,,,,,,,,,,1.28515625,3.1026455295E2,3.00191962E2,0.28,-0.99,0.0,0.0,0.0,1.3E3,15.40449695,-32.2999999992,14.844231134298,1.0,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.7004774185E2,BNCH,3.0019196185E2
1170,L2B,BPM ,CMB13,cryo F1.3-11,0.0,,,,,,,,,,1.291666667,3.11075943E2,3.01003352E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.708591319E2,BPM ,3.010033519E2
1172,L2B,QUAD,QCM13,cryo SPQA115,0.23,0.0762,,0.0629845922,,0.0,,,,,1.291666667,3.11340383E2,3.01267792E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,0.624154165345,-0.271371376237,kG2T_Gdl2G,0.434782608696,-1.0,,,,,,,,,,,,COL1 TO EMIT2,1.711235719E2,QUAD,3.012677919E2
1173,L2B,XCOR,XCM13,cryo F1.3-11,0.0,,,,,,,,,,1.291666667,3.11340383E2,3.01267792E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.711235719E2,XCOR,3.012677919E2
1174,L2B,YCOR,YCM13,cryo F1.3-11,0.0,,,,,,,,,,1.291666667,3.11340383E2,3.01267792E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.711235719E2,YCOR,3.012677919E2
1177,L2B,MARK,CM13END,,,,,,,,,,,,1.291666667,3.11692243E2,3.01619652E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.714754319E2,MARK,3.016196519E2
1179,L2B,MARK,HOMCM.13,,,,,,,,,,,,1.291666667,3.11858013E2,3.01785422E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.716412019E2,MARK,3.017854219E2
1181,L2B,MARK,CM14BEG,,,,,,,,,,,,1.291666667,3.12002433E2,3.01929842E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.717856219E2,MARK,3.019298419E2
1184,L2B,LCAV,CAVL141,J1.3-14,1.037743,,,,,,,,,,1.2981770835,3.1279974295E2,3.02727152E2,0.28,-0.99,0.0,0.0,0.0,1.3E3,15.40449695,-32.2999999992,14.844231134298,1.0,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.7258293185E2,BNCH,3.0272715185E2
1188,L2B,LCAV,CAVL142,J1.3-14,1.037743,,,,,,,,,,1.3111979165,3.1418334295E2,3.04110752E2,0.28,-0.99,0.0,0.0,0.0,1.3E3,15.40449695,-32.2999999992,14.844231134298,1.0,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.7396653185E2,BNCH,3.0411075185E2
1192,L2B,LCAV,CAVL143,J1.3-14,1.037743,,,,,,,,,,1.32421875,3.1556694295E2,3.05494352E2,0.28,-0.99,0.0,0.0,0.0,1.3E3,15.40449695,-32.2999999992,14.844231134298,1.0,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.7535013185E2,BNCH,3.0549435185E2
1196,L2B,LCAV,CAVL144,J1.3-14,1.037743,,,,,,,,,,1.3372395835,3.1695054295E2,3.06877952E2,0.28,-0.99,0.0,0.0,0.0,1.3E3,15.40449695,-32.2999999992,14.844231134298,1.0,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.7673373185E2,BNCH,3.0687795185E2
1200,L2B,LCAV,CAVL145,J1.3-14,1.037744,,,,,,,,,,1.3502604165,3.1833414295E2,3.08261552E2,0.28,-0.99,0.0,0.0,0.0,1.3E3,15.404496952,-32.2999999992,14.844216831897,1.0,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.7811733185E2,BNCH,3.0826155185E2
1201,L2B,INST,CSP14,,0.0,,,,,,,,,,1.352021425,3.18474493E2,3.08401902E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.782576819E2,INST,3.084019019E2
1206,L2B,LCAV,CAVL146,J1.3-14,1.037743,,,,,,,,,,1.36328125,3.1971774295E2,3.09645152E2,0.28,-0.99,0.0,0.0,0.0,1.3E3,15.40449695,-32.2999999992,14.844231134298,1.0,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.7950093185E2,BNCH,3.0964515185E2
1210,L2B,LCAV,CAVL147,J1.3-14,1.037743,,,,,,,,,,1.3763020835,3.2110134295E2,3.11028752E2,0.28,-0.99,0.0,0.0,0.0,1.3E3,15.40449695,-32.2999999992,14.844231134298,1.0,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.8088453185E2,BNCH,3.1102875185E2
1214,L2B,LCAV,CAVL148,J1.3-14,1.037743,,,,,,,,,,1.3893229165,3.2248494295E2,3.12412352E2,0.28,-0.99,0.0,0.0,0.0,1.3E3,15.40449695,-32.2999999992,14.844231134298,1.0,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.8226813185E2,BNCH,3.1241235185E2
1217,L2B,BPM ,CMB14,cryo J1.3-14,0.0,,,,,,,,,,1.395833333,3.23296333E2,3.13223742E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.830795219E2,BPM ,3.132237419E2
1219,L2B,QUAD,QCM14,cryo SPQA126,0.23,0.0762,,-0.1760704842,,0.0,,,,,1.395833333,3.23560773E2,3.13488182E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,-1.885503000114,0.819783913093,kG2T_Gdl2G,0.434782608696,1.0,,,,,,,,,,,,COL1 TO EMIT2,1.833439619E2,QUAD,3.134881819E2
1220,L2B,XCOR,XCM14,cryo J1.3-14,0.0,,,,,,,,,,1.395833333,3.23560773E2,3.13488182E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.833439619E2,XCOR,3.134881819E2
1221,L2B,YCOR,YCM14,cryo J1.3-14,0.0,,,,,,,,,,1.395833333,3.23560773E2,3.13488182E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.833439619E2,YCOR,3.134881819E2
1224,L2B,MARK,CM14END,,,,,,,,,,,,1.395833333,3.23912633E2,3.13840042E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.836958219E2,MARK,3.138400419E2
1226,L2B,MARK,HOMCM.14,,,,,,,,,,,,1.395833333,3.24078403E2,3.14005812E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.838615919E2,MARK,3.140058119E2
1228,L2B,MARK,CM15BEG,,,,,,,,,,,,1.395833333,3.24222823E2,3.14150232E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.840060119E2,MARK,3.141502319E2
1231,L2B,LCAV,CAVL151,F1.3-01,1.037743,,,,,,,,,,1.40234375,3.2502013295E2,3.14947542E2,0.28,-0.99,0.0,0.0,0.0,1.3E3,15.40449695,-32.2999999992,14.844231134298,1.0,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.8480332185E2,BNCH,3.1494754185E2
1235,L2B,LCAV,CAVL152,F1.3-01,1.037743,,,,,,,,,,1.4153645835,3.2640373295E2,3.16331142E2,0.28,-0.99,0.0,0.0,0.0,1.3E3,15.40449695,-32.2999999992,14.844231134298,1.0,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.8618692185E2,BNCH,3.1633114185E2
1239,L2B,LCAV,CAVL153,F1.3-01,1.037743,,,,,,,,,,1.4283854165,3.2778733295E2,3.17714742E2,0.28,-0.99,0.0,0.0,0.0,1.3E3,15.40449695,-32.2999999992,14.844231134298,1.0,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.8757052185E2,BNCH,3.1771474185E2
1243,L2B,LCAV,CAVL154,F1.3-01,1.037743,,,,,,,,,,1.44140625,3.2917093295E2,3.19098342E2,0.28,-0.99,0.0,0.0,0.0,1.3E3,15.40449695,-32.2999999992,14.844231134298,1.0,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.8895412185E2,BNCH,3.1909834185E2
1247,L2B,LCAV,CAVL155,F1.3-01,1.037744,,,,,,,,,,1.4544270835,3.3055453295E2,3.20481942E2,0.28,-0.99,0.0,0.0,0.0,1.3E3,15.404496952,-32.2999999992,14.844216831897,1.0,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.9033772185E2,BNCH,3.2048194185E2
1248,L2B,INST,CSP15,,0.0,,,,,,,,,,1.456188091,3.30694883E2,3.20622292E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.904780719E2,INST,3.206222919E2
1253,L2B,LCAV,CAVL156,F1.3-01,1.037743,,,,,,,,,,1.4674479165,3.3193813295E2,3.21865542E2,0.28,-0.99,0.0,0.0,0.0,1.3E3,15.40449695,-32.2999999992,14.844231134298,1.0,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.9172132185E2,BNCH,3.2186554185E2
1257,L2B,LCAV,CAVL157,F1.3-01,1.037743,,,,,,,,,,1.48046875,3.3332173295E2,3.23249142E2,0.28,-0.99,0.0,0.0,0.0,1.3E3,15.40449695,-32.2999999992,14.844231134298,1.0,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.9310492185E2,BNCH,3.2324914185E2
1261,L2B,LCAV,CAVL158,F1.3-01,1.037743,,,,,,,,,,1.4934895835,3.3470533295E2,3.24632742E2,0.28,-0.99,0.0,0.0,0.0,1.3E3,15.40449695,-32.2999999992,14.844231134298,1.0,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.9448852185E2,BNCH,3.2463274185E2
1264,L2B,BPM ,CMB15,cryo F1.3-01,0.0,,,,,,,,,,1.5,3.35516723E2,3.25444132E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.952999119E2,BPM ,3.254441319E2
1266,L2B,QUAD,QCM15,cryo SPQA001,0.23,0.0762,,0.06554623256,,0.0,,,,,1.5,3.35781163E2,3.25708572E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,0.754303462865,-0.327958027333,kG2T_Gdl2G,0.434782608696,-1.0,,,,,,,,,,,,COL1 TO EMIT2,1.955643519E2,QUAD,3.257085719E2
1267,L2B,XCOR,XCM15,cryo F1.3-01,0.0,,,,,,,,,,1.5,3.35781163E2,3.25708572E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.955643519E2,XCOR,3.257085719E2
1268,L2B,YCOR,YCM15,cryo F1.3-01,0.0,,,,,,,,,,1.5,3.35781163E2,3.25708572E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.955643519E2,YCOR,3.257085719E2
1271,L2B,MARK,CM15END,,,,,,,,,,,,1.5,3.36133023E2,3.26060432E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.959162119E2,MARK,3.260604319E2
1273,L2B,MARK,HOMCM.15,,,,,,,,,,,,1.5,3.36298793E2,3.26226202E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.960819819E2,MARK,3.262262019E2
1275,L2B,MARK,FC5,,,,,,,,,,,,1.5,3.37888473E2,3.27815882E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.976716619E2,MARK,3.278158819E2
1277,L2B,MARK,BLF5,,,,,,,,,,,,1.5,3.37977373E2,3.27904782E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.977605619E2,MARK,3.279047819E2
1279,L2B,INST,VTL1,,0.0,,,,,,,,,,1.5,3.38741591E2,3.28669E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.985247799E2,INST,3.286689999E2
1281,L2B,MARK,MSC2D,,,,,,,,,,,,1.5,3.39677591E2,3.29605E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.994607799E2,MARK,3.296049999E2
1282,L2B,INST,VVL2BD,gate valve,0.0,,,,,,,,,,1.5,3.39677591E2,3.29605E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.994607799E2,INST,3.296049999E2
1283,L2B,INST,ENDL2B,,,,,,,,,,,,1.5,3.39677591E2,3.29605E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.994607799E2,MARK,3.296049999E2
1284,BC2B,INST,BEGBC2B,,,,,,,,,,,,1.5,3.39677591E2,3.29605E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.994607799E2,MARK,3.296049999E2
1286,*BC2B,BPM ,RFB2C00,CavityS-1,0.0,,,,,,,,,,1.5,3.39717473E2,3.29644882E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,1.995006619E2,BPM ,3.296448819E2
1288,BC2B,XCOR,XC2C00,class-4,0.0,,,,,,,,,,1.5,3.42125843E2,3.32053252E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,2.019090319E2,XCOR,3.320532519E2
1290,BC2B,YCOR,YC2C00,class-4,0.0,,,,,,,,,,1.5,3.42464794E2,3.32392203E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,2.022479829E2,YCOR,3.323922029E2
1292,BC2B,QUAD,Q2C01,1.26Q3.5,0.108,0.032,,0.5107656041,,0.0,,,,,1.5,3.42839843E2,3.32767252E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,2.760043518601,-2.555595850557,kG2T_Gdl2G,0.925925925926,-1.0,,,,,,,,,,,,COL1 TO EMIT2,2.026230319E2,QUAD,3.327672519E2
1293,BC2B,BPM ,BPM2C01,Stripline-1,0.0,,,,,,,,,,1.5,3.42839843E2,3.32767252E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,2.026230319E2,BPM ,3.327672519E2
1296,*BC2B,BPM ,RFB2C01,CavityS-1,0.0,,,,,,,,,,1.5,3.43026843E2,3.32954252E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,2.028100319E2,BPM ,3.329542519E2
1298,BC2B,MARK,BC2BCBEG,,,,,,,,,,,,1.5,3.43393843E2,3.33321252E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,2.031770319E2,MARK,3.333212519E2
1299,BC2B,BEND,BCX21,1D19.7,0.549201,0.03335,2.684092459716,0.0,,0.0,0.0,2.684092459716,,,1.5,3.436683681E2,3.33595752E2,0.276786,-0.99,0.0,0.0,-0.023417,,,,,,0.549000145256,0.6287,2.34393395572,-0.426789819341,0.0,0.0,kG2T_Bdl2B,0.18208269832,-1.0,3.33595752E2,0.273569,-0.99,0.0,0.0,0.0,,,,,,COL1 TO EMIT2,2.03451557E2,XBEND,3.335957519E2
1302,BC2B,QUAD,CQ21B,1.69Q3.4,0.108,0.043,,0.0,,0.0,,,,,1.5,3.459547128E2,3.35879714E2,0.172934,-0.99,0.0,0.0,-0.046846,,,,,,,,,,0.0,0.0,kG2T_Gdl2G,0.925925925926,-1.0,,,,,,,,,,,,COL1 TO EMIT2,2.057379017E2,QUAD,3.358797139E2
1305,BC2B,BEND,BCX22,1D19.7,0.549201,0.03335,-2.684092459716,0.0,,0.0,-2.684092459716,0.0,,,1.5,3.540887489E2,3.44004952E2,-0.204761,-0.99,0.0,0.0,-0.023417,,,,,,0.549000145256,0.6287,-2.34393395572,0.426789819341,0.0,0.0,kG2T_Bdl2B,0.18208269832,1.0,3.44004952E2,-0.201544,-0.99,0.0,0.0,0.0,,,,,,COL1 TO EMIT2,2.138719378E2,XBEND,3.440049519E2
1308,BC2B,BPM ,BPM21B,Stripline-8,0.0,,,,,,,,,,1.5,3.54742774E2,3.44658952E2,-0.207975,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,2.145259629E2,BPM ,3.446589519E2
1310,BC2B,COLL,CE21B,HCOLL,0.06,,,,,,,,,,1.5,3.54907774E2,3.44823952E2,-0.207975,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0266,0.0,COL1 TO EMIT2,2.146909629E2,COLL,3.448239519E2
1312,BC2B,PROF,OTR21B,OTR BC,0.0,,,,,,,,,,1.5,3.55090774E2,3.45006952E2,-0.207975,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,2.148739629E2,PROF,3.450069519E2
1314,*BC2B,WIRE,WS21B,fast,0.0,,,,,,,,,,1.5,3.55688774E2,3.45604952E2,-0.207975,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,2.154719629E2,WIRE,3.456049519E2
1316,BC2B,BEND,BCX23,1D19.7,0.549201,0.03335,-2.684092459716,0.0,,0.0,0.0,-2.684092459716,,,1.5,3.563877991E2,3.46303952E2,-0.204761,-0.99,0.0,0.0,0.023417,,,,,,0.549000145256,0.6287,-2.34393395572,0.426789819341,0.0,0.0,kG2T_Bdl2B,0.18208269832,1.0,3.46303952E2,-0.201544,-0.99,0.0,0.0,0.0,,,,,,COL1 TO EMIT2,2.16170988E2,XBEND,3.463039519E2
1319,BC2B,QUAD,CQ22B,1.69Q3.4,0.108,0.043,,0.0,,0.0,,,,,1.5,3.645218353E2,3.5442919E2,0.172934,-0.99,0.0,0.0,0.046846,,,,,,,,,,0.0,0.0,kG2T_Gdl2G,0.925925925926,-1.0,,,,,,,,,,,,COL1 TO EMIT2,2.243050242E2,QUAD,3.544291899E2
1322,BC2B,BEND,BCX24,1D19.7,0.549201,0.03335,2.684092459716,0.0,,0.0,2.684092459716,0.0,,,1.5,3.6680818E2,3.56713152E2,0.276786,-0.99,0.0,0.0,0.023417,,,,,,0.549000145256,0.6287,2.34393395572,-0.426789819341,0.0,0.0,kG2T_Bdl2B,0.18208269832,-1.0,3.56713152E2,0.273569,-0.99,0.0,0.0,0.0,,,,,,COL1 TO EMIT2,2.265913689E2,XBEND,3.567131519E2
1324,BC2B,MARK,CNTBC2,CENTER,,,,,,,,,,,1.5,3.670827051E2,3.56987652E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,2.26865894E2,MARK,3.569876519E2
1325,BC2B,MARK,BC2BCEND,,,,,,,,,,,,1.5,3.670827051E2,3.56987652E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,2.26865894E2,MARK,3.569876519E2
1327,BC2B,BLMO,BZ21B,CSR,0.0,,,,,,,,,,1.5,3.677700771E2,3.57675024E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,2.27553266E2,BLMO,3.576750239E2
1329,BC2B,INST,ENDBC2B,,,,,,,,,,,,1.5,3.681330431E2,3.5803799E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,COL1 TO EMIT2,2.27916232E2,MARK,3.580379899E2
1330,EMIT2,INST,BEGEMIT2,,,,,,,,,,,,1.5,3.681330431E2,3.5803799E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,EMIT2 TO DOGLEG,0.0,MARK,3.580379899E2
1331,EMIT2,QUAD,QE201,1.26Q3.5,0.108,0.032,,-1.302488078,,0.0,,,,,1.5,3.681870431E2,3.5809199E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,-7.038304358951,6.51694848051,kG2T_Gdl2G,0.925925925926,1.0,,,,,,,,,,,,EMIT2 TO DOGLEG,0.054,QUAD,3.580919899E2
1332,EMIT2,BPM ,BPME201,Stripline-1,0.0,,,,,,,,,,1.5,3.681870431E2,3.5809199E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,EMIT2 TO DOGLEG,0.054,BPM ,3.580919899E2
1335,EMIT2,YCOR,YCE201,class-4,0.0,,,,,,,,,,1.5,3.685620871E2,3.58467034E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,EMIT2 TO DOGLEG,0.429044,YCOR,3.584670339E2
1337,EMIT2,IMON,IM21B,ICT,0.0,,,,,,,,,,1.5,3.688907051E2,3.58795652E2,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,EMIT2 TO DOGLEG,0.757662,TORO,3.587956519E2
